Year,Engine_Size,Mileage,Doors,Owner_Count,Price
0.3913043478260789,0.175,0.7866678669787478,0.6666666666666666,1.0,0.10919575486166494
0.6956521739130324,0.75,0.4521108821626957,0.0,0.75,0.6556039506778725
0.5652173913043441,0.675,0.9387040630563946,0.33333333333333337,0.75,0.24955524200969267
0.3478260869565162,0.04999999999999999,0.47753082468108377,0.0,0.25,0.2659346052389424
0.3478260869565162,0.725,0.5735791305739492,0.6666666666666666,0.75,0.5188638733820011
0.0,0.925,0.1446209347763752,0.9999999999999999,0.25,0.45592294951229984
0.08695652173912549,0.4,0.0816578977200739,0.0,0.5,0.29501257591558805
0.3478260869565162,0.55,0.24499036416134862,0.9999999999999999,0.75,0.4741426906324765
0.3478260869565162,0.30000000000000004,0.18498142850474456,0.6666666666666666,0.25,0.40420833077725293
0.08695652173912549,0.875,0.09518141383426358,0.9999999999999999,0.25,0.46794675173302247
0.4782608695652186,0.575,0.22959636172071404,0.9999999999999999,0.25,0.5411937917919146
0.43478260869564167,0.725,0.14296050306413,0.33333333333333337,1.0,0.6527820379117846
0.43478260869564167,0.525,0.6894959356099253,0.0,0.5,0.24924851236120485
0.7391304347826093,0.32499999999999996,0.3957895719553751,0.0,0.75,0.43708974909514753
0.8695652173912976,0.32499999999999996,0.04656544034782377,0.9999999999999999,1.0,0.6208208085393534
0.956521739130423,0.9750000000000001,0.6381192443368608,0.9999999999999999,0.5,0.5994110790749034
0.3913043478260789,0.7,0.629443655350391,0.6666666666666666,1.0,0.5105821728728299
0.6086956521739069,0.7,0.6336914264375404,0.33333333333333337,0.5,0.3863566652352616
0.8260869565217348,0.5,0.6222251118624176,0.6666666666666666,0.25,0.5255505797190356
0.043478260869562746,0.625,0.8554257440267803,0.0,1.0,0.16980553340285873
0.17391304347825098,0.2,0.032795193416955075,0.0,0.25,0.36206367707502607
0.8695652173912976,0.42500000000000004,0.3744240169110636,0.6666666666666666,0.25,0.5246917367032697
0.6956521739130324,0.725,0.24273977900920907,0.33333333333333337,0.0,0.6345009508619103
0.43478260869564167,0.5,0.5586185741626156,0.6666666666666666,1.0,0.5059812281455125
0.6521739130434696,0.75,0.5382266055841185,0.9999999999999999,1.0,0.5134654315686155
0.43478260869564167,0.2,0.746260694447223,0.0,0.5,0.24066008220354582
1.0,0.04999999999999999,0.5241662832336407,0.0,0.5,0.5554873934114472
0.3913043478260789,0.2,0.5481758590566881,0.6666666666666666,0.0,0.3564811974725477
0.2608695652173907,0.42500000000000004,0.3439160848487274,0.6666666666666666,0.75,0.2782651371081529
0.13043478260868824,0.30000000000000004,0.9975993758377178,0.33333333333333337,1.0,0.043862339733758665
0.08695652173912549,0.675,0.33304992631417507,0.6666666666666666,1.0,0.4846941905404576
0.43478260869564167,0.675,0.49324824454358135,0.33333333333333337,0.25,0.3582602294337771
0.7391304347826093,0.675,0.4275811711044872,0.9999999999999999,0.5,0.5726029077970677
0.3913043478260789,0.35,0.8794686618520815,0.0,1.0,0.11802956873811424
0.30434782608695343,0.725,0.7122451837477745,0.6666666666666666,1.0,0.4494816268940556
0.43478260869564167,0.2,0.6918065363661219,0.0,0.5,0.29133182013373415
0.956521739130423,0.5,0.003717633251312008,0.9999999999999999,1.0,0.8697012453223729
0.30434782608695343,0.125,0.4607031161435307,0.33333333333333337,0.0,0.30280350898717867
0.21739130434782794,0.125,0.1405232026993685,0.33333333333333337,0.75,0.3837801361879639
0.043478260869562746,0.15000000000000002,0.6990784270577016,0.9999999999999999,1.0,0.0
0.21739130434782794,0.44999999999999996,0.7811597682064003,0.9999999999999999,0.5,0.22777743696705724
0.6956521739130324,0.25,0.7825668007015157,0.6666666666666666,0.75,0.257959634378259
0.956521739130423,0.07500000000000001,0.10801475050179714,0.6666666666666666,0.0,0.5736457886019263
0.956521739130423,0.875,0.2619981195110729,0.9999999999999999,0.5,0.7132691245935833
0.5217391304347814,0.175,0.7190836284100532,0.0,1.0,0.18931353904668427
0.6521739130434696,0.825,0.491407766019165,0.33333333333333337,0.0,0.610453346420465
0.2608695652173907,0.0,0.9764205360060282,0.33333333333333337,0.5,0.03324949389608001
0.3913043478260789,0.8999999999999999,0.4311454311454312,0.33333333333333337,0.0,0.5099687135758543
0.8260869565217348,0.8,0.8437793826394863,0.9999999999999999,0.75,0.5483099196368321
0.30434782608695343,0.725,0.6262561599349163,0.9999999999999999,0.25,0.3890558861419545
0.7826086956521721,0.675,0.6046838844766306,0.6666666666666666,0.5,0.587203239065088
0.6086956521739069,0.925,0.2862977707537293,0.9999999999999999,0.25,0.5694129194527943
0.6956521739130324,0.8500000000000001,0.4388307626649596,0.33333333333333337,0.0,0.5316851726887921
0.3913043478260789,0.32499999999999996,0.764832189702656,0.6666666666666666,0.0,0.2153855591681492
0.5652173913043441,0.5,0.3128480071485253,0.0,1.0,0.559597570701184
0.3478260869565162,0.925,0.38360640433179294,0.33333333333333337,0.25,0.4231642230538004
0.8695652173912976,0.65,0.45017371183174293,0.6666666666666666,0.75,0.5520520213483835
0.0,0.7,0.06271964043984771,0.6666666666666666,0.75,0.430832464265996
0.3478260869565162,0.95,0.6344216162869012,0.9999999999999999,0.0,0.45966505122385126
0.9130434782608603,0.675,0.3567760951180641,0.33333333333333337,1.0,0.6722900435556101
0.4782608695652186,0.275,0.2702369282680164,0.0,0.25,0.36059137476228453
0.17391304347825098,0.625,0.949400177379452,0.6666666666666666,0.5,0.1904177657812404
0.7826086956521721,0.25,0.71620621361554,0.33333333333333337,0.0,0.4112017667627753
0.7391304347826093,0.125,0.8589333226638926,0.33333333333333337,0.25,0.21759401263726155
0.13043478260868824,0.44999999999999996,0.5882296063643214,0.9999999999999999,1.0,0.23133550088951602
0.6086956521739069,0.2,0.35351524729763073,0.33333333333333337,0.75,0.45874486227838784
0.7826086956521721,0.32499999999999996,0.33081267796293706,0.33333333333333337,0.5,0.6021102999815963
0.3913043478260789,0.575,0.24242302998779683,0.0,0.5,0.4076437028403165
0.0,0.22499999999999998,0.12210841485452885,0.9999999999999999,0.5,0.35378197656585486
0.6521739130434696,0.2,0.29912110482058674,0.0,0.5,0.405189865652414
0.3478260869565162,0.75,0.04458159121371557,0.33333333333333337,1.0,0.566345622967916
0.6086956521739069,0.475,0.003907682664159348,0.0,1.0,0.6549291454511993
0.3478260869565162,0.5,0.21207513953627943,0.9999999999999999,1.0,0.3820011042267345
0.5217391304347814,0.675,0.2495782236714879,0.0,1.0,0.6994662904116312
0.43478260869564167,0.15000000000000002,0.9426417535225825,0.33333333333333337,0.25,0.21747132077786638
0.17391304347825098,0.44999999999999996,0.09263075066183875,0.33333333333333337,0.75,0.4627323477087295
0.8695652173912976,0.725,0.7641053340535205,0.6666666666666666,0.5,0.5162873443347034
0.4782608695652186,0.09999999999999998,0.36001360353691964,0.0,0.25,0.284583767867002
0.5217391304347814,0.175,0.4068791219050287,0.33333333333333337,0.25,0.3654990491380897
0.7391304347826093,0.75,0.7663025720020539,0.0,0.25,0.4970247224096681
0.7391304347826093,1.0,0.9750101693106874,0.33333333333333337,0.75,0.5122385129746642
1.0,0.15000000000000002,0.8010516067510886,0.33333333333333337,1.0,0.5701490706091651
0.8695652173912976,0.22499999999999998,0.0908736271430572,0.6666666666666666,0.5,0.7946751733022513
0.5217391304347814,0.575,0.7875681010396036,0.0,0.75,0.4156186737009999
0.13043478260868824,0.4,0.6433205966884723,0.0,0.0,0.22943377706889148
0.8695652173912976,0.15000000000000002,0.3727169063956629,0.6666666666666666,1.0,0.5805165327280535
0.6086956521739069,0.44999999999999996,0.6341282066670667,0.9999999999999999,0.25,0.4781915219925158
0.6956521739130324,0.6,0.21741986249758272,0.9999999999999999,1.0,0.6131525673271578
0.21739130434782794,0.675,0.6022599209127706,0.0,0.25,0.28746702656278755
0.2608695652173907,0.95,0.30779335960683113,0.0,0.5,0.5737684804613213
0.4782608695652186,0.42500000000000004,0.9936916931735584,0.33333333333333337,0.5,0.13115759769339305
0.3913043478260789,0.475,0.5830149172118084,0.6666666666666666,1.0,0.41114042083307767
0.956521739130423,0.65,0.0017104447156260627,0.0,0.0,0.8765719894485001
0.30434782608695343,0.6,0.8553323864204693,0.0,0.75,0.27409361388871845
0.5652173913043441,0.55,0.8497776088449663,0.6666666666666666,1.0,0.2516410036194099
0.5217391304347814,0.44999999999999996,0.6843279252605677,0.33333333333333337,0.25,0.3615729096374456
0.7391304347826093,0.875,0.9223464767506219,0.6666666666666666,0.0,0.5009508619103122
0.6086956521739069,0.09999999999999998,0.12075806376324512,0.0,1.0,0.550579719035642
0.956521739130423,0.15000000000000002,0.6798967731610218,0.0,1.0,0.3816330286485492
0.956521739130423,0.44999999999999996,0.9388140916638326,0.9999999999999999,1.0,0.42132384516287347
0.956521739130423,0.7749999999999999,0.05134001507058502,0.6666666666666666,0.5,0.8276179375498436
0.5217391304347814,0.07500000000000001,0.18284754036049372,0.33333333333333337,0.0,0.5154285013189375
0.17391304347825098,0.525,0.6717179800081354,0.6666666666666666,0.75,0.14538985338322805
0.0,0.375,0.7756583378345037,0.6666666666666666,0.0,0.11937917919146065
0.4782608695652186,0.025000000000000022,0.2614313054727563,0.0,0.25,0.3638427090362555
0.3478260869565162,0.725,0.9411480318216069,0.33333333333333337,0.0,0.32231151463100427
0.3478260869565162,0.0,0.869749468195064,0.33333333333333337,0.5,0.017299552174713212
0.7391304347826093,0.8,0.19698121511593014,0.0,0.5,0.718790258266364
0.3478260869565162,0.25,0.17347176932669162,0.33333333333333337,0.25,0.3348260842893074
0.6521739130434696,0.15000000000000002,0.6757957068837898,0.33333333333333337,0.0,0.346297773142752
0.13043478260868824,0.07500000000000001,0.06336980948379912,0.33333333333333337,0.25,0.24041469848475552
0.9130434782608603,0.475,0.9179553350537807,0.33333333333333337,0.75,0.4780688301331206
0.5217391304347814,0.35,0.0975720353958696,0.0,0.75,0.4609533157475001
0.6956521739130324,0.25,0.43972099412513926,0.33333333333333337,0.5,0.3840868658364517
0.2608695652173907,0.07500000000000001,0.987103313528184,0.6666666666666666,0.75,0.0
0.08695652173912549,0.22499999999999998,0.028554090730256533,0.6666666666666666,1.0,0.3636586712471628
0.6086956521739069,0.875,0.840425177212742,0.6666666666666666,0.75,0.35322986319857674
0.17391304347825098,0.475,0.9007308566894059,0.9999999999999999,1.0,0.2021961842831728
0.13043478260868824,0.275,0.649068757877048,0.9999999999999999,1.0,0.196675050610392
0.4782608695652186,0.8500000000000001,0.44005441414767843,0.33333333333333337,0.5,0.5311944052512115
0.7826086956521721,0.725,0.7231846946872853,0.9999999999999999,0.5,0.5558554689896326
0.6521739130434696,0.35,0.2978807823367409,0.0,0.25,0.5651187043739648
0.2608695652173907,0.65,0.19961189909376437,0.9999999999999999,0.0,0.4479479786516165
0.3913043478260789,0.525,0.8485606257626983,0.9999999999999999,0.0,0.3256855407643703
0.5652173913043441,0.42500000000000004,0.20207253886010362,0.6666666666666666,0.5,0.45929697564566585
0.8695652173912976,0.6,0.09743866738685393,0.0,0.75,0.6695908226489172
0.2608695652173907,0.0,0.666253225838718,0.9999999999999999,0.75,0.0553953745169008
0.3478260869565162,0.7,0.7567700935576583,0.33333333333333337,1.0,0.23066069566284278
0.43478260869564167,0.5,0.1554504171084482,0.9999999999999999,0.5,0.6543770320839213
0.8695652173912976,0.9750000000000001,0.37873513780249535,0.33333333333333337,0.5,0.750076682412122
0.17391304347825098,0.6,0.9080160841818873,0.6666666666666666,0.0,0.07680510398135085
0.21739130434782794,0.025000000000000022,0.45273104340461856,0.6666666666666666,0.75,0.12164897859027055
0.5217391304347814,0.825,0.5131134094864664,0.9999999999999999,0.25,0.4245751794368443
0.7826086956521721,0.725,0.5246697474676749,0.0,0.25,0.7209373658057788
0.43478260869564167,0.35,0.7862877681530531,0.6666666666666666,0.75,0.23207165204588678
0.5652173913043441,0.04999999999999999,0.7423130013803588,0.33333333333333337,0.75,0.2604748174958592
0.3913043478260789,0.275,0.46428738138582704,0.9999999999999999,1.0,0.4670879087172566
0.8260869565217348,0.175,0.629493668353772,0.6666666666666666,0.25,0.5044475799030734
0.3913043478260789,0.875,0.3998472936296771,0.33333333333333337,0.5,0.5153671553892399
0.2608695652173907,0.5,0.36745220423976904,0.0,0.5,0.28801913993006567
0.0,0.30000000000000004,0.9968958595901601,0.33333333333333337,0.75,0.0
0.21739130434782794,0.825,0.2672928294689953,0.33333333333333337,1.0,0.4475799030734311
0.08695652173912549,0.125,0.2519588426324178,0.0,0.5,0.31826268327096496
0.7391304347826093,0.55,0.31201112289195193,0.6666666666666666,1.0,0.6764615667750444
1.0,0.55,0.4083294990030742,0.0,0.75,0.6901417090976014
0.17391304347825098,0.95,0.8429158247811097,0.33333333333333337,0.0,0.18667566406968897
0.21739130434782794,0.07500000000000001,0.8540353825327919,0.6666666666666666,1.0,0.10895037114287467
1.0,0.25,0.5804075726355519,0.9999999999999999,1.0,0.6145021777805043
0.4782608695652186,0.575,0.4158414521108822,0.0,0.5,0.38065149377338814
0.08695652173912549,0.65,0.8542421029467662,0.9999999999999999,0.75,0.07208146739463836
1.0,0.30000000000000004,0.7018158054427485,0.6666666666666666,0.75,0.5514385620514078
0.21739130434782794,0.025000000000000022,0.5708817625916072,0.6666666666666666,0.75,0.07821606036439482
0.3913043478260789,0.275,0.4718193396949874,0.33333333333333337,0.75,0.3723084473345194
0.5652173913043441,0.8,0.08697928127979943,0.33333333333333337,0.5,0.6549904913808968
0.08695652173912549,0.475,0.9084361934102867,0.0,1.0,0.07054781915219926
0.5217391304347814,0.75,0.374163949293483,0.6666666666666666,0.5,0.5493528004416907
0.17391304347825098,0.22499999999999998,0.04471495922273124,0.33333333333333337,0.5,0.3024967793386909
0.6521739130434696,0.675,0.2421829675715686,0.6666666666666666,0.75,0.6040120238022207
0.3913043478260789,0.65,0.17112782656824108,0.9999999999999999,0.0,0.5749953990552726
0.6956521739130324,0.35,0.9648141850214389,0.0,0.25,0.3688117293417582
1.0,0.175,0.36613852935096464,0.33333333333333337,0.25,0.5216244402183915
0.21739130434782794,0.625,0.6705543441294737,0.9999999999999999,0.5,0.18876142567940615
0.21739130434782794,0.125,0.6880455585118798,0.33333333333333337,0.0,0.12097417336359734
0.6086956521739069,0.75,0.2585205486759891,0.0,0.75,0.5366541929942948
0.5217391304347814,0.375,0.40729256273297726,0.33333333333333337,0.75,0.47579903073431074
0.7391304347826093,0.95,0.12090143437293698,0.6666666666666666,0.75,0.691614011410343
0.08695652173912549,0.55,0.02804729229599696,0.9999999999999999,0.0,0.47426538249187167
0.13043478260868824,0.44999999999999996,0.7991477784223898,0.0,1.0,0.21501748358996384
0.30434782608695343,0.8999999999999999,0.20893098872373483,0.33333333333333337,0.75,0.5856082448929514
0.0,0.625,0.9541380758997339,0.0,1.0,0.1457579289614134
0.08695652173912549,0.04999999999999999,0.7060669107301232,0.6666666666666666,0.5,0.0
0.6956521739130324,0.44999999999999996,0.24223631477517488,0.9999999999999999,0.5,0.6592233605300288
0.5652173913043441,0.42500000000000004,0.7747581037736478,0.9999999999999999,1.0,0.4632844610760076
0.08695652173912549,0.22499999999999998,0.059408779616033504,0.0,0.5,0.2602907797067665
0.8695652173912976,0.025000000000000022,0.9065190282806863,0.9999999999999999,1.0,0.44543279553401627
0.17391304347825098,0.175,0.6980714985896332,0.33333333333333337,0.25,0.17250475430955156
1.0,0.575,0.30109495135401876,0.6666666666666666,0.0,0.7050487700141096
1.0,0.525,0.6126792966171204,0.33333333333333337,0.0,0.6701429360161953
0.17391304347825098,0.15000000000000002,0.751995518834897,0.6666666666666666,0.5,0.02380222072265506
0.2608695652173907,0.375,0.501727115716753,0.6666666666666666,0.5,0.3305932151401755
0.956521739130423,0.65,0.7262721640959983,0.0,1.0,0.54861664928532
0.3478260869565162,0.375,0.7461740052413628,0.6666666666666666,0.75,0.15477578062695543
0.17391304347825098,0.35,0.13330132501116956,0.0,0.0,0.3005337095883688
0.6521739130434696,0.95,0.565393669020612,0.33333333333333337,0.75,0.491258205018097
0.9130434782608603,0.07500000000000001,0.6657664326058108,0.33333333333333337,0.75,0.47267038831973496
0.43478260869564167,0.07500000000000001,0.6743720033875474,0.9999999999999999,0.5,0.20575424820563157
0.7826086956521721,0.35,0.2734911076879989,0.33333333333333337,0.75,0.6599595116863997
0.17391304347825098,0.7,0.02878748474603397,0.9999999999999999,0.5,0.5475737684804614
0.17391304347825098,0.625,0.3243476637259021,0.9999999999999999,0.5,0.2977117968222809
0.08695652173912549,0.75,0.3996639126172805,0.9999999999999999,0.75,0.3559290841052696
0.4782608695652186,0.32499999999999996,0.8513780249531545,0.9999999999999999,1.0,0.25102754432243424
0.21739130434782794,0.7,0.6314508438860771,0.6666666666666666,0.75,0.43623090607938164
0.956521739130423,0.32499999999999996,0.45925940744593596,0.33333333333333337,1.0,0.7204465983681982
0.3478260869565162,0.09999999999999998,0.6414501103620275,0.9999999999999999,0.5,0.24851236120483408
0.4782608695652186,0.7749999999999999,0.5727622515187282,0.0,0.0,0.58665112569781
0.6086956521739069,0.675,0.10955515100592822,0.9999999999999999,0.0,0.5730936752346482
0.17391304347825098,0.25,0.6313608204799914,0.0,0.25,0.09275504570271761
0.9130434782608603,0.35,0.2355279039216863,0.9999999999999999,0.25,0.6984847555364702
0.3478260869565162,0.42500000000000004,0.17800961583345004,0.0,0.25,0.5294767192196798
0.7826086956521721,0.9750000000000001,0.640646568107708,0.9999999999999999,0.5,0.7395865284338384
0.6086956521739069,0.8,0.14438420656037237,0.6666666666666666,0.0,0.6829642353229863
0.9130434782608603,0.35,0.38365641733517386,0.0,0.0,0.6133366051162505
0.7826086956521721,0.04999999999999999,0.8226705610125299,0.0,0.75,0.35359793877676216
0.3478260869565162,0.275,0.8876707944065457,0.9999999999999999,0.0,0.17017360898104414
0.43478260869564167,0.375,0.8959829555684478,0.0,0.75,0.19784062327464572
0.5652173913043441,0.625,0.3236308106774428,0.33333333333333337,1.0,0.46365253665419304
0.7391304347826093,0.9750000000000001,0.3903648281886624,0.6666666666666666,0.5,0.5985522360591374
0.08695652173912549,0.75,0.12165829782410094,0.6666666666666666,0.0,0.4581927489111097
0.5652173913043441,0.2,0.8980734991097685,0.33333333333333337,0.25,0.14796638243052576
0.3913043478260789,0.95,0.37815165276305174,0.6666666666666666,0.0,0.572418870007975
0.8260869565217348,0.8999999999999999,0.5832183034255572,0.6666666666666666,0.25,0.6687319796331513
0.7391304347826093,0.9750000000000001,0.8034922413160756,0.6666666666666666,0.25,0.5078829519661371
0.5217391304347814,0.175,0.0630530604623869,0.0,0.75,0.4307097724066008
0.7391304347826093,0.025000000000000022,0.0512666626656264,0.6666666666666666,1.0,0.49021532421323843
0.13043478260868824,0.25,0.21296870519668448,0.33333333333333337,0.25,0.4430403042758113
0.5652173913043441,0.675,0.83390014737165,0.33333333333333337,1.0,0.28814183178946073
0.30434782608695343,0.65,0.06497355979221266,0.6666666666666666,0.5,0.5465308876756028
0.13043478260868824,0.625,0.3245177079373971,0.33333333333333337,0.5,0.2792466719833139
0.7391304347826093,0.15000000000000002,0.154623535452551,0.33333333333333337,0.5,0.6056070179743573
0.21739130434782794,0.95,0.44525576649928983,0.9999999999999999,0.25,0.3513894853076498
0.30434782608695343,0.25,0.36485486226418873,0.33333333333333337,0.5,0.36868903748236304
0.4782608695652186,0.025000000000000022,0.7348410586752555,0.0,0.75,0.2202932335439544
0.4782608695652186,0.2,0.886227085708951,0.0,0.25,0.23820624501564322
0.3478260869565162,0.4,0.9053753976033768,0.0,0.25,0.31703576467701367
0.956521739130423,0.9750000000000001,0.954691553137149,0.0,0.5,0.4829151585792283
0.8260869565217348,0.525,0.21392228646114655,0.33333333333333337,0.5,0.5899024599717808
0.17391304347825098,0.375,0.8705730156507359,0.9999999999999999,0.5,0.12741549598184163
0.0,0.4,0.5540207120518001,0.0,0.75,0.20710385865897799
0.7826086956521721,0.7749999999999999,0.5038409986596515,0.6666666666666666,0.25,0.5261640390160113
0.043478260869562746,0.875,0.5489427251085282,0.0,0.25,0.28255935218698236
0.9130434782608603,0.8,0.05468088369642774,0.0,0.5,0.7527759033188148
0.08695652173912549,0.725,0.6918265415674741,0.9999999999999999,0.0,0.3649469357708116
1.0,0.04999999999999999,0.00093024186288435,0.0,0.0,0.6866449911048402
0.9130434782608603,0.0,0.8795986956608718,0.6666666666666666,0.5,0.2529292681430587
0.08695652173912549,0.525,0.5107894719293683,0.9999999999999999,0.25,0.2598000122691859
0.7826086956521721,0.625,0.14968225071852015,0.6666666666666666,0.5,0.7423470952702288
1.0,0.625,0.6223351404698555,0.0,0.75,0.6604502791239801
0.8695652173912976,0.375,0.5690746260694447,0.9999999999999999,0.75,0.5941353291209128
0.13043478260868824,0.625,0.9632604477164063,0.33333333333333337,0.5,0.04423041531194405
0.8695652173912976,0.15000000000000002,0.15504031048072497,0.9999999999999999,0.0,0.6299613520642905
0.043478260869562746,0.925,0.4898907049166117,0.0,0.0,0.3472179620882154
0.0,0.30000000000000004,0.7919859163382479,0.6666666666666666,1.0,0.09496349917182995
0.6521739130434696,0.675,0.29851761457979076,0.6666666666666666,0.75,0.6139500644132262
0.8260869565217348,0.925,0.9753869339361567,0.9999999999999999,1.0,0.5611925648733207
0.43478260869564167,0.375,0.9884403278185662,0.0,0.5,0.10244770259493283
0.08695652173912549,0.575,0.8146884856729416,0.33333333333333337,1.0,0.06821667382369181
0.21739130434782794,0.42500000000000004,0.15165609725195217,0.0,0.5,0.4839580393840869
0.956521739130423,0.925,0.5670807743346603,0.9999999999999999,0.5,0.7359671185816821
0.4782608695652186,0.375,0.3147951800801542,0.0,0.5,0.5834611373535366
0.956521739130423,0.4,0.47114249704923283,0.9999999999999999,0.0,0.6118029568738114
0.9130434782608603,0.75,0.351748121178173,0.9999999999999999,1.0,0.6311882706582418
0.3913043478260789,0.42500000000000004,0.724184954754903,0.6666666666666666,1.0,0.19354640819581623
0.4782608695652186,0.04999999999999999,0.4830555944545582,0.9999999999999999,1.0,0.22704128581068647
0.3913043478260789,0.22499999999999998,0.07631317475877063,0.33333333333333337,0.25,0.3828599472425005
0.3478260869565162,0.44999999999999996,0.7592974173285054,0.9999999999999999,0.5,0.26035212563646404
1.0,0.7,0.7233080600956249,0.9999999999999999,0.75,0.7336973191828722
0.13043478260868824,0.55,0.2833403351538067,0.33333333333333337,0.0,0.27599533770934304
0.9130434782608603,0.65,0.2646554770907103,0.6666666666666666,0.5,0.7306913686276916
0.08695652173912549,0.575,0.0889297884116537,0.33333333333333337,1.0,0.39666278142445244
0.956521739130423,0.5,0.8867705603456899,0.9999999999999999,1.0,0.39138703147046194
0.6521739130434696,0.25,0.41821873687158667,0.0,0.5,0.37359671185816823
0.3913043478260789,1.0,0.8132481111755723,0.6666666666666666,1.0,0.30188332004171525
0.2608695652173907,0.95,0.8416788364974893,0.6666666666666666,1.0,0.2239126433961107
0.956521739130423,0.625,0.698204866598649,0.6666666666666666,1.0,0.49144224280718973
0.043478260869562746,0.09999999999999998,0.3503010782803529,0.0,0.0,0.10416538862646463
1.0,0.22499999999999998,0.10638766079180588,0.0,0.5,0.844181338568186
0.4782608695652186,0.725,0.19429384973426425,0.6666666666666666,1.0,0.6216796515551193
0.9130434782608603,0.525,0.9262141490120764,0.9999999999999999,0.5,0.3645788601926262
0.6086956521739069,0.025000000000000022,0.2993678356372657,0.33333333333333337,0.25,0.43574013864180106
0.8260869565217348,0.4,0.10115296643794054,0.0,0.0,0.8154100975400282
0.6521739130434696,0.55,0.3799454524843126,0.9999999999999999,0.5,0.5226673210232501
0.9130434782608603,0.525,0.5303078800488127,0.6666666666666666,0.75,0.724986197165818
0.13043478260868824,0.8999999999999999,0.590973653149819,0.33333333333333337,0.75,0.37138825838905587
0.5217391304347814,0.65,0.07964404078393716,0.33333333333333337,0.5,0.6638243052573461
